obs,id,time,elapsed,date,hhmmss,rep name,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,Tled,Pc,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_r:MN,CO2_r:SLP,CO2_r:SD,CO2_r:OK,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,H2O_r:MN,H2O_r:SLP,H2O_r:SD,H2O_r:OK,H2O_s:MN,H2O_s:SLP,H2O_s:SD,H2O_s:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
25,BH1_S_1588,1561732304,2044.8,20190628 10:31:44,10:31:44,,1561732296,0.001257213,19.40188776,1468.174159,476.9731563,45.79817546,140.9716603,0.033519859,2.331854298,0.033254458,0.020807706,316.9682647,28.83090643,27.75435806,3.740835542,5.190874,0.1849914,3.56378136,3.555844142,-55.44307162,-104.0481637,-9.662441546,147.8145879,0.018827418,-0.422217721,4.606792926,9,1,1,0,50553,2000.000968,1686.000885,0.843000034,0.188000058,9,0.5,0: Broadleaf,1561732296,1468.174194,1500.041935,1.926625484,0.044664406,600.0715484,95.81835484,0.199995161,26.92670645,27.75435806,999.9,10000.32516,732.4442903,8.331060968,2000.000968,0.899999323,0.100000694,28.94219677,41744.6,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,1500.054,-0.000450281,0.093829633,1,1468.052,2.874596623,0.281994681,0,0.044461408,0.004312391,0.000458944,1,1.937295,-0.286607054,0.02757525,1,3,4,4-Mar,100,100,5.332,-0.022,3,603.032,324.698,26.3481,26.6057,30.0001,26.518,26.4885,56.126,100,0,-999.9,1500,0,103.298,103.86
26,BH1_S_1588,1561732425,2165.3,20190628 10:33:44,10:33:44,,1561732417,0.000957843,21.39736333,1965.111575,522.7385461,50.19186716,188.6844195,0.025186129,2.331652041,0.02503596,0.015660892,316.9680667,28.92504593,27.76010323,3.74209091,4.01077035,0.142917042,3.56333146,3.599173868,-42.24088938,-105.0313897,-9.754770577,159.9410171,0.018824867,-0.422160504,4.60628238,9,1,1,0,50787,1999.999677,1685.999776,0.843000024,0.188000065,9,0.5,0: Broadleaf,1561732417,1965.111613,2000.027097,1.488453226,0.053989719,600.068129,95.81716129,0.199992097,26.92455806,27.76010323,999.9,9999.094516,732.8670968,8.518084194,1999.999677,0.899999194,0.100000806,28.04435806,41744.57419,1561731308,10:15:07,3,5.332,-0.022,400,0,0.52,0.02,2000.0195,0.009906191,0.121571995,1,1965.00825,2.165290807,0.222518398,0,0.053799338,0.004550773,0.000479006,1,1.49491225,-0.169481313,0.016309048,1,3,4,4-Mar,100,100,5.332,-0.022,3,602.841,325.001,26.3523,26.6102,30,26.5319,26.5027,70.4545,100,0,-999.9,2000,0,103.297,103.86
27,BH1_S_1590,1561732935,2675.4,20190628 10:42:14,10:42:14,,1561732927,0.001326051,3.83837089,393.457219,203.6940786,19.55886347,37.78006744,0.035963537,2.331707061,0.0356582,0.022313592,316.9679115,28.99010981,27.56861613,3.700446797,5.61386202,0.20220947,3.601967233,3.498237326,-58.47883059,-57.87793174,-5.375057255,195.2360919,0.018825561,-0.422176069,4.606421264,6,1,1,0,50582,2000.000323,1686.000192,0.84299996,0.187999926,9,0.5,0: Broadleaf,1561732927,393.4572258,399.9965806,2.105892903,0.121254,600.0750323,95.82077742,0.199998452,27.10819677,27.56861613,999.9,9999.085806,733.0655161,14.19166452,2000.000323,0.900000871,0.099999113,29,41744.58387,1561732572,10:36:11,4,5.492,-0.021,400,0,0.49,0.03,399.993025,0.03497561,0.029508886,1,393.4787,-0.606213884,0.059391582,1,0.12059295,0.017618004,0.001705735,1,2.0989885,0.185049006,0.017808706,1,4,4,4-Apr,100,100,5.492,-0.021,3,606.038,320.477,26.4807,26.6891,30.0001,26.6142,26.5819,19.2274,100,0,-999.9,400,0,103.291,103.856
28,BH1_S_1590,1561733004,2744.4,20190628 10:43:23,10:43:23,,1561732996,0.001461076,2.538122025,295.5324471,178.8837953,17.17650118,28.37715633,0.03988954,2.331520947,0.039514245,0.024729828,316.9676133,28.96204037,27.57257419,3.701303475,6.197176639,0.223419127,3.605176027,3.477884349,-64.43343717,-56.46347869,-5.244618161,190.8260792,0.018823213,-0.42212342,4.605951477,6,1,1,0,50514,1999.998387,1685.998623,0.842999991,0.187999924,9,0.5,0: Broadleaf,1561732996,295.5324516,299.9868065,2.326787097,0.140528774,600.0701935,95.82043871,0.200003742,27.12337097,27.57257419,999.9,9997.874194,733.3000323,15.52539032,1999.998387,0.900001032,0.099998994,29,41744.56129,1561732572,10:36:11,4,5.492,-0.021,400,0,0.49,0.03,299.9881,0.034018762,0.021868699,1,295.582975,-0.966180113,0.101282152,1,0.139692,0.018481148,0.001796694,1,2.31769225,0.197320638,0.018988407,1,4,4,4-Apr,100,100,5.492,-0.021,3,606.301,320.025,26.4983,26.6845,30,26.612,26.5819,15.2995,100,0,-999.9,300,0,103.292,103.859
29,BH1_S_1590,1561733073,2813.4,20190628 10:44:32,10:44:32,,1561733065,0.001598084,1.066845707,197.9077723,148.5622345,14.26474296,19.00283414,0.043958737,2.332051529,0.043503541,0.027230218,316.9679633,28.91572913,27.56588065,3.699854833,6.799619378,0.245110177,3.604763191,3.454744656,-70.47549273,-55.88014554,-5.189030157,185.4232949,0.018829906,-0.42227352,4.607290806,6,1,1,0,50553,2000.000645,1686.000009,0.842999732,0.187999977,9,0.5,0: Broadleaf,1561733065,197.9077742,199.9822258,2.552735484,0.161990419,600.0655806,95.81864839,0.199986548,27.12141935,27.56588065,999.9,10001.61613,733.304,10.00172645,2000.000645,0.899999194,0.100000471,29,41744.61613,1561732572,10:36:11,4,5.492,-0.021,400,0,0.49,0.03,199.976675,0.167988743,0.022794064,1,197.959875,-0.974307692,0.099712133,1,0.16117965,0.018917178,0.001833973,1,2.5440175,0.189608555,0.018245017,1,4,4,4-Apr,100,100,5.492,-0.021,3,606.57,319.62,26.5139,26.6845,30.0001,26.612,26.5819,11.2107,100,0,-999.9,200,0,103.292,103.86
30,BH1_S_1590,1561733140,2880.4,20190628 10:45:39,10:45:39,,1561733132,0.001732876,-0.568752298,100.5725817,113.4692226,10.89465874,9.656397842,0.048018808,2.331419574,0.047476059,0.02972079,316.967753,28.87500072,27.56049355,3.698689297,7.393081413,0.266536121,3.605210147,3.432153175,-76.41982895,-54.92231656,-5.101385078,180.5242224,0.018821934,-0.422094745,4.605695601,6,1,1,0,50660,2000,1685.999922,0.842999961,0.187999862,9,0.5,0: Broadleaf,1561733132,100.5725806,99.98094516,2.776006774,0.184229484,600.0742903,95.81423871,0.199979903,27.12353226,27.56049355,999.9,9997.841935,733.1409355,8.995565806,2000,0.900001774,0.099998242,29,41744.56452,1561732572,10:36:11,4,5.492,-0.021,400,0,0.49,0.03,99.98036,-0.00873546,0.018971423,1,100.62215,-0.961868668,0.096860351,1,0.183070725,0.025606886,0.002471438,1,2.7661705,0.214361201,0.020624523,1,4,4,4-Apr,100,100,5.492,-0.021,3,606.891,319.237,26.5179,26.68,30,26.6097,26.5796,6.97901,100,0,-999.9,100,0,103.289,103.859
31,BH1_S_1590,1561733203,2943.4,20190628 10:46:42,10:46:42,,1561733195,0.001861974,-1.331418107,51.83994107,89.16090942,8.560506971,4.977250454,0.051997236,2.332003409,0.051361626,0.032157476,316.9679847,28.83015836,27.54696129,3.695762911,7.970822497,0.287314265,3.60457487,3.408448646,-82.11306421,-53.61232904,-4.9780507,176.2645408,0.018829299,-0.422259906,4.607169333,5,1,1,0,50758,2000,1686.000044,0.843000022,0.187999986,9,0.5,0: Broadleaf,1561733195,51.83993871,49.98781935,2.992486452,0.208215,600.0715484,95.81190968,0.199975194,27.12052903,27.54696129,999.9,10001.9971,733.3233226,8.42644129,2000,0.90000029,0.099999745,29,41744.5871,1561732572,10:36:11,4,5.492,-0.021,400,0,0.49,0.03,49.9837225,0.005296435,0.01576768,1,51.8920725,-0.933648405,0.09772084,1,0.20706355,0.025526814,0.002460259,1,2.98326775,0.203192758,0.019556248,1,4,4,4-Apr,100,100,5.492,-0.021,3,607.237,318.994,26.5252,26.68,30.0001,26.6097,26.5774,4.85909,100,0,-999.9,50,0,103.29,103.861
32,BH1_S_1590,1561733275,3015.4,20190628 10:47:54,10:47:54,,1561733267,0.002032114,5.42976721,390.6908613,219.7775707,21.10035349,37.50935663,0.057298796,2.331420804,0.056527813,0.035398289,316.967935,28.77956033,27.5414129,3.694563642,8.744291846,0.315262032,3.605346632,3.37930161,-89.61623508,-52.44297818,-4.87064381,170.038078,0.01882195,-0.422095093,4.605698705,5,1,1,0,50682,1999.999355,1685.999453,0.842999998,0.188000022,9,0.5,0: Broadleaf,1561733267,390.690871,400.0252903,3.283713871,0.245917774,600.0722581,95.80775806,0.200007516,27.12417742,27.5414129,999.9,9998.526452,733.3039355,8.420079355,1999.999355,0.899999677,0.10000031,29,41744.56129,1561732572,10:36:11,4,5.492,-0.021,400,0,0.49,0.03,400.024675,-0.03520075,0.013383549,1,390.634225,0.99072045,0.111445163,1,0.244656125,0.027135568,0.002614052,1,3.271476,0.266261764,0.025628392,1,4,4,4-Apr,100,100,5.492,-0.021,3,607.591,319.466,26.5307,26.6755,30,26.6053,26.5729,19.2452,100,0,-999.9,400,0,103.292,103.864
33,BH1_S_1590,1561733335,3075.9,20190628 10:48:55,10:48:55,,1561733327,0.002195107,5.623015728,390.2755384,226.6512236,21.76041462,37.46971844,0.062388956,2.332130824,0.061476357,0.038503605,316.9679756,28.74024263,27.55429355,3.69734828,9.459739993,0.341326357,3.608200195,3.356021923,-96.80422724,-52.38310589,-4.864242431,162.9164,0.018830907,-0.422295954,4.607490978,5,1,1,0,50626,1999.999677,1685.999868,0.84300007,0.188,9,0.5,0: Broadleaf,1561733327,390.2755484,399.9939032,3.555172903,0.274627806,600.0749355,95.80839355,0.199976839,27.13766129,27.55429355,999.9,10003.21806,733.0129032,8.327811613,1999.999677,0.90000029,0.0999998,29,41744.54516,1561732572,10:36:11,4,5.492,-0.021,400,0,0.49,0.03,399.997675,-0.121136961,0.029719848,1,390.297775,-0.615703565,0.060076821,1,0.273435025,0.030955779,0.002981403,1,3.5451225,0.266872345,0.025678287,1,4,4,4-Apr,100,100,5.492,-0.021,3,607.656,319.35,26.5421,26.671,29.9999,26.6008,26.5707,19.2443,100,0,-999.9,400,0,103.294,103.867
34,BH1_S_1590,1561733406,3146.4,20190628 10:50:05,10:50:05,,1561733398,0.002378538,9.666735438,583.4367571,327.8014921,31.47164754,56.01474192,0.068221606,2.331660881,0.067131787,0.042053833,316.9676572,28.71765046,27.56965161,3.700670899,10.26453459,0.371149157,3.61584009,3.329521742,-104.8935089,-49.7708726,-4.623791396,157.6794843,0.018824978,-0.422163005,4.606304695,5,1,1,0,50801,1999.99871,1685.998984,0.843000036,0.18799991,9,0.5,0: Broadleaf,1561733398,583.4367742,600.0165806,3.865804839,0.312195129,600.0682581,95.80826774,0.199982065,27.17371613,27.56965161,999.9,10000.08194,733.0573226,8.355929677,1999.99871,0.900001419,0.099998671,29,41744.54839,1561732572,10:36:11,4,5.492,-0.021,400,0,0.49,0.03,600.02505,-0.025259646,0.03896662,1,583.38,0.986939364,0.10819011,1,0.31078185,0.031644019,0.003052088,1,3.854175,0.25329525,0.024392962,1,4,4,4-Apr,100,100,5.492,-0.021,3,608.183,319.591,26.5609,26.6642,30,26.5963,26.564,26.7045,100,0,-999.9,600,0,103.294,103.871
35,BH1_S_1590,1561733481,3221.9,20190628 10:51:21,10:51:21,,1561733473,0.002521848,12.41989439,778.4358488,467.0453245,44.84056345,74.73686222,0.072954316,2.332047828,0.071709735,0.044928636,316.9677992,28.67542447,27.56747097,3.700198971,10.94454485,0.395830474,3.616691967,3.304368497,-111.213505,-49.00004055,-4.551466235,152.2027875,0.01882986,-0.422272473,4.607281462,5,1,1,0,50390,1999.998065,1685.998407,0.843000019,0.188000059,9,0.5,0: Broadleaf,1561733473,778.435871,800.0077742,4.122846774,0.356121484,600.071871,95.80903226,0.199986774,27.17773226,27.56747097,999.9,10002.59516,732.9073226,8.498509355,1999.998065,0.899999258,0.100000739,29,41744.52258,1561732572,10:36:11,4,5.492,-0.021,400,0,0.49,0.03,800.011625,-0.204578438,0.051976287,1,778.39175,0.90690412,0.094177426,1,0.3545671,0.033878905,0.003261772,1,4.1155125,0.152621332,0.014772344,1,4,4,4-Apr,100,100,5.492,-0.021,3,608.235,319.799,26.5785,26.6642,30,26.5941,26.564,33.7459,100,0,-999.9,800,0,103.297,103.872
36,BH1_S_1590,1561733552,3292.4,20190628 10:52:31,10:52:31,,1561733544,0.002554116,14.05704474,975.1747493,621.360582,59.65416751,93.62234993,0.073883884,2.331820439,0.072607561,0.045492562,316.9676541,28.70877524,27.61001613,3.709415931,11.15793976,0.40458224,3.625958274,3.304833691,-112.636513,-48.85860044,-4.540724388,150.9318163,0.018826991,-0.422208142,4.606707457,4,1,1,0,50745,1999.997419,1685.997731,0.842999953,0.188000048,9,0.5,0: Broadleaf,1561733544,975.1747742,999.9935806,4.214147419,0.399552806,600.0682903,95.80573548,0.199980419,27.22136452,27.61001613,999.9,10001.41548,732.9884194,8.524846452,1999.997419,0.899999129,0.100000787,29,41744.50645,1561732572,10:36:11,4,5.492,-0.021,400,0,0.49,0.03,1000.00105,-0.070649156,0.058029712,1,975.1246,0.896330206,0.104940173,1,0.397827925,0.036740679,0.003546403,1,4.213308,0.017129606,0.001738679,1,4,4,4-Apr,100,100,5.492,-0.021,3,608.293,320.03,26.6007,26.6642,30,26.5941,26.5618,40.4752,100,0,-999.9,1000,0,103.298,103.874
